Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price, Profit , Cost , Sales 
4/21/2014,21,April,2014,39,Adults (35-64),Male,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35, $43 , $39 , $82 
4/21/2014,21,April,2014,51,Adults (35-64),Female,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35, $376 , $286 , $662 
4/21/2014,21,April,2014,53,Adults (35-64),Female,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,28,21,55, $937 , $588 ," $1,525 "
4/21/2014,21,April,2014,32,Young Adults (25-34),Female,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",14,38,50, $161 , $532 , $693 
4/21/2014,21,April,2014,33,Young Adults (25-34),Male,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",12,38,50, $12 , $456 , $468 
4/21/2014,21,April,2014,34,Young Adults (25-34),Female,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",20,38,50, $220 , $760 , $980 
4/21/2014,21,April,2014,21,Youth (<25),Male,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54, $109 , $420 , $529 
4/21/2014,21,April,2014,35,Adults (35-64),Female,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320," $1,031 "," $1,266 "," $2,297 "
4/21/2014,21,April,2014,33,Young Adults (25-34),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295, $538 ," $1,252 "," $1,790 "
4/21/2014,21,April,2014,40,Adults (35-64),Female,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769, $341 , $420 , $761 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769, $318 , $420 , $738 
4/21/2014,21,April,2014,33,Young Adults (25-34),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",1,308,565, $234 , $308 , $542 
4/21/2014,21,April,2014,34,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443, $839 ," $1,555 "," $2,394 "
4/21/2014,21,April,2014,29,Young Adults (25-34),Female,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $205 , $713 , $918 
4/21/2014,21,April,2014,50,Adults (35-64),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443, $570 ," $1,555 "," $2,125 "
4/21/2014,21,April,2014,51,Adults (35-64),Female,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120, $228 , $713 , $941 
4/21/2014,21,April,2014,39,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578," $1,335 "," $2,171 "," $3,506 "
4/21/2014,21,April,2014,56,Adults (35-64),Female,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, S",3,26,70, $105 , $78 , $183 
4/21/2014,21,April,2014,32,Young Adults (25-34),Female,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, S",28,26,70," $1,212 ", $728 ," $1,940 "
4/21/2014,21,April,2014,59,Adults (35-64),Female,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",28,26,70," $1,212 ", $728 ," $1,940 "
4/21/2014,21,April,2014,43,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5, $35 , $24 , $59 
4/21/2014,21,April,2014,44,Adults (35-64),Female,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2, $12 , $22 , $34 
4/21/2014,21,April,2014,44,Adults (35-64),Female,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2, $8 , $15 , $23 
4/21/2014,21,April,2014,30,Young Adults (25-34),Female,France,Val d'Oise,Accessories,Tires and Tubes,LL Road Tire,29,8,21, $249 , $232 , $481 
4/21/2014,21,April,2014,24,Youth (<25),Female,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2, $28 , $29 , $57 
4/21/2014,21,April,2014,24,Youth (<25),Female,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2, $1 , $1 , $2 
4/21/2014,21,April,2014,24,Youth (<25),Female,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2, $1 , $1 , $2 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,29,13,35, $628 , $377 ," $1,005 "
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,28,13,35, $606 , $364 , $970 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,8,13,35, $173 , $104 , $277 
4/21/2014,21,April,2014,39,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2, $16 , $17 , $33 
4/21/2014,21,April,2014,22,Youth (<25),Male,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2, $13 , $23 , $36 
4/21/2014,21,April,2014,22,Youth (<25),Male,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2, $17 , $30 , $47 
4/21/2014,21,April,2014,33,Young Adults (25-34),Female,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,2,1,4, $6 , $2 , $8 
4/21/2014,21,April,2014,33,Young Adults (25-34),Female,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,20,1,4, $57 , $20 , $77 
4/21/2014,21,April,2014,21,Youth (<25),Male,Canada,British Columbia,Accessories,Tires and Tubes,ML Road Tire,20,9,25, $315 , $180 , $495 
4/21/2014,21,April,2014,42,Adults (35-64),Male,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2, $4 , $4 , $8 
4/21/2014,21,April,2014,42,Adults (35-64),Male,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2, $2 , $2 , $4 
4/21/2014,21,April,2014,48,Adults (35-64),Male,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2, $15 , $16 , $31 
4/21/2014,21,April,2014,48,Adults (35-64),Male,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2, $26 , $27 , $53 
4/21/2014,21,April,2014,33,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5, $26 , $22 , $48 
4/21/2014,21,April,2014,33,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5, $59 , $50 , $109 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2, $21 , $23 , $44 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2, $1 , $1 , $2 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2, $6 , $7 , $13 
4/21/2014,21,April,2014,40,Adults (35-64),Female,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2, $27 , $28 , $55 
4/21/2014,21,April,2014,40,Adults (35-64),Female,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2, $28 , $29 , $57 
4/21/2014,21,April,2014,53,Adults (35-64),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5, $80 , $54 , $134 
4/21/2014,21,April,2014,53,Adults (35-64),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5, $74 , $50 , $124 
4/21/2014,21,April,2014,50,Adults (35-64),Male,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,15,1,4, $37 , $15 , $52 
4/21/2014,21,April,2014,45,Adults (35-64),Female,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2, $16 , $29 , $45 
4/21/2014,21,April,2014,21,Youth (<25),Female,France,Seine (Paris),Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2, $3 , $5 , $8 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5, $29 , $20 , $49 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5, $64 , $44 , $108 
4/21/2014,21,April,2014,25,Young Adults (25-34),Male,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5, $32 , $22 , $54 
4/21/2014,21,April,2014,34,Young Adults (25-34),Female,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,24,11,30, $442 , $264 , $706 
4/21/2014,21,April,2014,29,Young Adults (25-34),Male,United States,California,Accessories,Tires and Tubes,Touring Tire,7,11,29, $122 , $77 , $199 
4/21/2014,21,April,2014,29,Young Adults (25-34),Male,United States,California,Accessories,Tires and Tubes,Touring Tire,8,11,29, $139 , $88 , $227 
4/21/2014,21,April,2014,19,Youth (<25),Male,Germany,Saarland,Accessories,Tires and Tubes,LL Road Tire,3,8,21, $28 , $24 , $52 
4/21/2014,21,April,2014,19,Youth (<25),Male,Germany,Saarland,Accessories,Tires and Tubes,LL Road Tire,8,8,21, $74 , $64 , $138 
4/21/2014,21,April,2014,19,Youth (<25),Male,Germany,Saarland,Accessories,Tires and Tubes,LL Road Tire,21,8,21, $194 , $168 , $362 
4/21/2014,21,April,2014,35,Adults (35-64),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5, $35 , $24 , $59 
4/21/2014,21,April,2014,35,Adults (35-64),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5, $27 , $18 , $45 
4/21/2014,21,April,2014,22,Youth (<25),Male,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,14,2,5, $33 , $28 , $61 
4/21/2014,21,April,2014,22,Youth (<25),Male,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5, $7 , $6 , $13 
4/21/2014,21,April,2014,53,Adults (35-64),Female,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384, $878 ," $1,482 "," $2,360 "
4/21/2014,21,April,2014,51,Adults (35-64),Female,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742, $177 , $461 , $638 
4/21/2014,21,April,2014,48,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384, $854 ," $1,482 "," $2,336 "
4/21/2014,21,April,2014,44,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",1,461,742, $266 , $461 , $727 
4/21/2014,21,April,2014,20,Youth (<25),Male,Australia,South Australia,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742, $147 , $461 , $608 
4/21/2014,21,April,2014,40,Adults (35-64),Female,Canada,British Columbia,Clothing,Vests,"Classic Vest, S",17,24,64, $669 , $408 ," $1,077 "
4/21/2014,21,April,2014,41,Adults (35-64),Female,United States,California,Clothing,Vests,"Classic Vest, L",4,24,64, $155 , $96 , $251 
4/22/2014,22,April,2014,45,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120, $349 , $315 , $664 
4/22/2014,22,April,2014,28,Young Adults (25-34),Female,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5, $15 , $14 , $29 
4/22/2014,22,April,2014,28,Young Adults (25-34),Female,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5, $32 , $30 , $62 
4/22/2014,22,April,2014,30,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5, $86 , $58 , $144 
4/22/2014,22,April,2014,28,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5, $49 , $42 , $91 
4/22/2014,22,April,2014,28,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5, $7 , $6 , $13 
4/22/2014,22,April,2014,47,Adults (35-64),Female,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10, $168 , $116 , $284 
4/22/2014,22,April,2014,47,Adults (35-64),Female,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10, $58 , $40 , $98 
4/22/2014,22,April,2014,47,Adults (35-64),Female,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10, $35 , $24 , $59 
4/22/2014,22,April,2014,47,Adults (35-64),Female,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10, $81 , $56 , $137 
4/22/2014,22,April,2014,39,Adults (35-64),Female,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5, $6 , $4 , $10 
4/22/2014,22,April,2014,28,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5, $52 , $44 , $96 
4/22/2014,22,April,2014,28,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5, $66 , $56 , $122 
4/22/2014,22,April,2014,53,Adults (35-64),Male,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5, $68 , $46 , $114 
4/22/2014,22,April,2014,41,Adults (35-64),Male,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9, $78 , $51 , $129 
4/22/2014,22,April,2014,41,Adults (35-64),Male,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9, $96 , $63 , $159 
4/22/2014,22,April,2014,35,Adults (35-64),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5, $5 , $4 , $9 
4/22/2014,22,April,2014,48,Adults (35-64),Male,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9, $66 , $42 , $108 
4/22/2014,22,April,2014,48,Adults (35-64),Male,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9, $38 , $24 , $62 
4/22/2014,22,April,2014,23,Youth (<25),Female,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5, $38 , $26 , $64 
4/22/2014,22,April,2014,23,Youth (<25),Female,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5, $3 , $2 , $5 
4/22/2014,22,April,2014,28,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5, $36 , $26 , $62 
4/22/2014,22,April,2014,28,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5, $22 , $16 , $38 
4/22/2014,22,April,2014,20,Youth (<25),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5, $33 , $28 , $61 
4/22/2014,22,April,2014,20,Youth (<25),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5, $61 , $52 , $113 
4/22/2014,22,April,2014,55,Adults (35-64),Female,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,29,7,9, $24 , $203 , $227 
4/22/2014,22,April,2014,43,Adults (35-64),Female,Germany,Hamburg,Clothing,Caps,AWC Logo Cap,18,7,9, $25 , $126 , $151 
4/22/2014,22,April,2014,59,Adults (35-64),Male,United States,Washington,Clothing,Caps,AWC Logo Cap,13,7,9, $-   , $91 , $91 
4/22/2014,22,April,2014,39,Adults (35-64),Female,United States,California,Clothing,Caps,AWC Logo Cap,8,7,9, $15 , $56 , $71 
4/22/2014,22,April,2014,47,Adults (35-64),Female,United States,California,Clothing,Caps,AWC Logo Cap,24,7,9, $44 , $168 , $212 
4/22/2014,22,April,2014,48,Adults (35-64),Male,United States,Oregon,Clothing,Caps,AWC Logo Cap,8,7,9, $6 , $56 , $62 
4/22/2014,22,April,2014,30,Young Adults (25-34),Male,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,6,7,9, $11 , $42 , $53 
4/22/2014,22,April,2014,28,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8, $99 , $75 , $174 
4/22/2014,22,April,2014,33,Young Adults (25-34),Male,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,26,8,22, $244 , $208 , $452 
4/22/2014,22,April,2014,26,Young Adults (25-34),Male,United States,California,Accessories,Fenders,Fender Set - Mountain,17,8,22, $231 , $136 , $367 
4/22/2014,22,April,2014,49,Adults (35-64),Male,United States,California,Accessories,Fenders,Fender Set - Mountain,13,8,22, $176 , $104 , $280 
4/22/2014,22,April,2014,31,Young Adults (25-34),Male,Germany,Hessen,Accessories,Fenders,Fender Set - Mountain,19,8,22, $237 , $152 , $389 
4/22/2014,22,April,2014,20,Youth (<25),Male,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,1,8,22, $14 , $8 , $22 
4/22/2014,22,April,2014,39,Adults (35-64),Female,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",19,9,24, $276 , $171 , $447 
4/22/2014,22,April,2014,33,Young Adults (25-34),Female,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, L",19,9,24, $226 , $171 , $397 
4/22/2014,22,April,2014,35,Adults (35-64),Male,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, M",15,9,24, $178 , $135 , $313 
4/22/2014,22,April,2014,31,Young Adults (25-34),Female,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",11,9,24, $160 , $99 , $259 
4/22/2014,22,April,2014,36,Adults (35-64),Female,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",1,9,24, $15 , $9 , $24 
4/22/2014,22,April,2014,39,Adults (35-64),Female,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",22,13,35, $469 , $286 , $755 
4/22/2014,22,April,2014,34,Young Adults (25-34),Male,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35, $366 , $325 , $691 
4/22/2014,22,April,2014,32,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35, $411 , $247 , $658 
4/22/2014,22,April,2014,28,Young Adults (25-34),Male,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35, $371 , $234 , $605 
4/22/2014,22,April,2014,55,Adults (35-64),Female,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35, $405 , $247 , $652 
4/22/2014,22,April,2014,30,Young Adults (25-34),Male,Australia,South Australia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35, $330 , $273 , $603 
4/22/2014,22,April,2014,26,Young Adults (25-34),Male,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35, $343 , $312 , $655 
4/22/2014,22,April,2014,49,Adults (35-64),Female,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",27,13,35, $528 , $351 , $879 
4/22/2014,22,April,2014,33,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35, $455 , $273 , $728 
4/22/2014,22,April,2014,46,Adults (35-64),Male,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35, $453 , $286 , $739 
4/22/2014,22,April,2014,33,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35, $401 , $299 , $700 
4/22/2014,22,April,2014,24,Youth (<25),Female,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35, $107 , $65 , $172 
4/22/2014,22,April,2014,26,Young Adults (25-34),Female,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35, $78 , $52 , $130 
4/22/2014,22,April,2014,27,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35, $349 , $260 , $609 
4/22/2014,22,April,2014,31,Young Adults (25-34),Female,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35, $64 , $39 , $103 
4/22/2014,22,April,2014,31,Young Adults (25-34),Female,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35, $453 , $286 , $739 
4/22/2014,22,April,2014,32,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35, $238 , $143 , $381 
4/22/2014,22,April,2014,23,Youth (<25),Female,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35, $409 , $299 , $708 
